"GENEID","gene_1","log2FC_control_vs_FA","padj_control_vs_FA","gene_2","log2FC_control_vs_FA_edited","padj_control_vs_FA_edited","gene","dist_diag","significant"
"ENSG00000182196","ARL6IP4",0.285081336719529,0.999917339845648,"ARL6IP4",0.450559069902954,0.765480440756515,"ARL6IP4",0.117010427269378,FALSE
"ENSG00000182197","EXT1",0.686936662861789,0.999917339845648,"EXT1",0.538346192766007,0.941176011601465,"EXT1",0.105069329024424,FALSE
"ENSG00000182199","SHMT2",0.0918275799240379,0.999917339845648,"SHMT2",0.439292340381183,0.919395291989934,"SHMT2",0.245694688342607,FALSE
"ENSG00000182208","MOB2",0.208854486774538,0.999917339845648,"MOB2",0.391906162367873,0.937427966958765,"MOB2",0.129437081119607,FALSE
"ENSG00000182218","HHIPL1",-0.735461013622791,0.999917339845648,"HHIPL1",-0.441048020492194,0.962850436620268,"HHIPL1",0.208181423912074,FALSE
"ENSG00000182220","ATP6AP2",0.0735032902609488,0.999917339845648,"ATP6AP2",-0.393399985922769,0.92469318919652,"ATP6AP2",0.330150472747722,FALSE
"ENSG00000182224","CYB5D1",0.109677517355366,0.999917339845648,"CYB5D1",0.02330374855838,0.997138100692969,"CYB5D1",0.0610754776329879,FALSE
"ENSG00000182247","UBE2E2",-0.0748422145777073,0.999917339845648,"UBE2E2",-0.313323956620215,0.976052218894014,"UBE2E2",0.168632056987438,FALSE
"ENSG00000182253","SYNM",0.491560839067063,0.999917339845648,"SYNM",0.072162491083014,0.997138100692969,"SYNM",0.296559415877957,FALSE
"ENSG00000182255","KCNA4",-0.419279339943692,0.999917339845648,"KCNA4",-1.4444866933849,0.775744751130881,"KCNA4",0.724931071740593,FALSE
"ENSG00000182256","GABRG3",-0.880286800133766,0.999917339845648,"GABRG3",-1.39698806185876,0.510548441850689,"GABRG3",0.365362966013385,FALSE
"ENSG00000182263","FIGN",0.242913133769988,0.999917339845648,"FIGN",0.120931006943231,0.995830088344363,"FIGN",0.0862543890627571,FALSE
"ENSG00000182272","B4GALNT4",-0.362596693334589,0.999917339845648,"B4GALNT4",0.076167069017029,0.996916294812707,"B4GALNT4",0.310252831697752,FALSE
"ENSG00000182307","C8orf33",0.0675976441926716,0.999917339845648,"C8orf33",0.205973490333989,0.96558979255907,"C8orf33",0.0978464991589517,FALSE
"ENSG00000182308","DCAF4L1",-0.678133149850867,0.999917339845648,"DCAF4L1",0.030995612018485,0.998385029985941,"DCAF4L1",0.501429756252239,FALSE
"ENSG00000182310","SPACA6",0.284646056888801,0.999917339845648,"SPACA6",0.873554938701411,0.775744751130881,"SPACA6",0.416421463830684,FALSE
"ENSG00000182318","ZSCAN22",-0.227737450361437,0.999917339845648,"ZSCAN22",-0.194052746747292,0.986846943029544,"ZSCAN22",0.023818682347821,FALSE
"ENSG00000182324","KCNJ14",-0.400754707612397,0.999917339845648,"KCNJ14",-0.445362412219946,0.914464402335564,"KCNJ14",0.0315424104211644,FALSE
"ENSG00000182325","FBXL6",0.0781228082390206,0.999917339845648,"FBXL6",0.469236122663089,0.891279331409193,"FBXL6",0.276558876841605,FALSE
"ENSG00000182327","GLTPD2",0.396839013839284,0.999917339845648,"GLTPD2",0.255403259569719,0.995154265654586,"GLTPD2",0.100010180946244,FALSE
"ENSG00000182329","KIAA2012",-1.07670156504483,0.999917339845648,"KIAA2012",-3.60356826124491,0.252900246976801,"KIAA2012",1.78676457603753,FALSE
"ENSG00000182348","ZNF804B",0.249243346568685,0.999917339845648,"ZNF804B",0.829281043041336,0.954223763009164,"ZNF804B",0.410148588519636,FALSE
"ENSG00000182359","KBTBD3",0.179369483260979,0.999917339845648,"KBTBD3",-0.0768002803628369,0.997138100692969,"KBTBD3",0.181139376993356,FALSE
"ENSG00000182362","YBEY",0.230803436095499,0.999917339845648,"YBEY",0.346901421407485,0.968768505704312,"YBEY",0.0820936726962017,FALSE
"ENSG00000182372","CLN8",0.0987740390213597,0.999917339845648,"CLN8",-0.459105168137948,0.92553516098288,"CLN8",0.394480170465321,FALSE
"ENSG00000182376","PIEZO1-AS1",0.488515821141973,0.999917339845648,"PIEZO1-AS1",0.453449339998749,0.995154265654586,"PIEZO1-AS1",0.0247957466087241,FALSE
"ENSG00000182378","PLCXD1",-0.076687496060972,0.999917339845648,"PLCXD1",0.0305312951515019,0.997138100692969,"PLCXD1",0.0758151343369649,FALSE
"ENSG00000182379","NXPH4",0.342285471576475,0.999917339845648,"NXPH4",0.883230488875171,0.860154764846698,"NXPH4",0.382505889980982,FALSE
"ENSG00000182389","CACNB4",-0.324481289954827,0.999917339845648,"CACNB4",-0.517307014130646,0.843973574218135,"CACNB4",0.136348377151929,FALSE
"ENSG00000182400","TRAPPC6B",-0.48611724588938,0.999917339845648,"TRAPPC6B",-0.337614650934217,0.957283489278383,"TRAPPC6B",0.105007191916595,FALSE
"ENSG00000182405","PGBD4",-0.349316203306703,0.999917339845648,"PGBD4",-0.425489329135148,0.935901549776679,"PGBD4",0.0538625338174698,FALSE
"ENSG00000182446","NPLOC4",0.00247920625347246,0.999917339845648,"NPLOC4",0.001294221084167,0.999324335346056,"NPLOC4",0.000837911048821383,FALSE
"ENSG00000182450","KCNK4",-0.0231176413588801,0.999917339845648,"KCNK4",-1.39332677834486,0.693276064843044,"KCNK4",0.968884172406555,FALSE
"ENSG00000182459","TEX19",-1.64121984663583,0.999917339845648,"TEX19",-1.96454473535007,0.889502728431398,"TEX19",0.228625221336221,FALSE
"ENSG00000182463","TSHZ2",0.709001776284571,0.999917339845648,"TSHZ2",-0.0256441712481201,0.997394776286927,"TSHZ2",0.519473131271582,FALSE
"ENSG00000182472","CAPN12",-1.39471323901089,0.999917339845648,"CAPN12",0.07624858920915,0.997138100692969,"CAPN12",1.04012708360095,FALSE
"ENSG00000182473","EXOC7",-0.125758099232738,0.999917339845648,"EXOC7",-0.206227148622246,0.974032581034606,"EXOC7",0.0569002104989567,FALSE
"ENSG00000182481","KPNA2",-0.0245017922309354,0.999917339845648,"KPNA2",-0.112187432272914,0.995296927215984,"KPNA2",0.062003110686366,FALSE
"ENSG00000182484","WASH6P",0.201802703985895,0.999917339845648,"WASH6P",0.263045614602107,0.978140461949383,"WASH6P",0.0433052773963253,FALSE
"ENSG00000182489","XKRX",-1.76882237699468,0.999917339845648,"XKRX",-0.470513345055714,0.995154265654586,"XKRX",0.918043120559784,FALSE
"ENSG00000182504","CEP97",-0.234471634272881,0.999917339845648,"CEP97",-0.298705272291057,0.957283489278383,"CEP97",0.0454200410229341,FALSE
"ENSG00000182508","LHFPL1",-0.578219573166231,0.999917339845648,"LHFPL1",-0.906472573746134,0.973532002941013,"LHFPL1",0.232109922654881,FALSE
"ENSG00000182511","FES",-0.856798718367382,0.999917339845648,"FES",-0.642604837378164,0.988510842891389,"FES",0.15145794573614,FALSE
"ENSG00000182512","GLRX5",-0.194756313009478,0.999917339845648,"GLRX5",0.0718245131088614,0.995200461090348,"GLRX5",0.188501109882589,FALSE
"ENSG00000182518","VCF2",-0.398059189406075,0.999917339845648,"VCF2",-0.0956077524126708,0.995154265654586,"VCF2",0.213865462077652,FALSE
"ENSG00000182534","MXRA7",0.0828007248622209,0.999917339845648,"MXRA7",0.322640147782949,0.981383709598209,"MXRA7",0.169592082343115,FALSE
"ENSG00000182541","LIMK2",0.110913446755039,0.999917339845648,"LIMK2",0.124427850038678,0.995154265654586,"LIMK2",0.00955612620555054,FALSE
"ENSG00000182544","MFSD5",0.300941628695629,0.999917339845648,"MFSD5",0.266765125713684,0.971818616823774,"MFSD5",0.0241664370157756,FALSE
"ENSG00000182551","ADI1",0.412736202114341,0.999917339845648,"ADI1",0.0694448946589453,0.995296927215984,"ADI1",0.242743611424107,FALSE
"ENSG00000182552","RWDD4",0.0109882232297101,0.999917339845648,"RWDD4",0.0672498395064073,0.995296927215984,"RWDD4",0.039782970389768,FALSE
"ENSG00000182566","CLEC4G",-1.41866330583467,0.999917339845648,"CLEC4G",-1.65225661098095,0.762828018966886,"CLEC4G",0.165175410108712,FALSE
"ENSG00000182568","SATB1",-0.115541508624262,0.999917339845648,"SATB1",-0.00375389702932656,0.998830070968078,"SATB1",0.0790457782114264,FALSE
"ENSG00000182580","EPHB3",0.411989377082534,0.999917339845648,"EPHB3",0.151548996509633,0.994261014046869,"EPHB3",0.184159159197904,FALSE
"ENSG00000182586","LINC00334",-0.859715553291621,0.999917339845648,"LINC00334",-0.266620837204353,0.995200461090348,"LINC00334",0.419381295631217,FALSE
"ENSG00000182600","SNORC",-0.792177661393518,0.999917339845648,"SNORC",-0.430759709644342,0.983153882033944,"SNORC",0.255561084524395,FALSE
"ENSG00000182601","HS3ST4",0.0802022243252338,0.999917339845648,"HS3ST4",0.405953322836162,0.979843476027194,"HS3ST4",0.230340810736045,FALSE
"ENSG00000182606","TRAK1",-0.357688475983771,0.999917339845648,"TRAK1",-0.0441694787865903,0.997138100692969,"TRAK1",0.221691408948933,FALSE
"ENSG00000182612","TSPAN10",0.802348118166231,0.999917339845648,"TSPAN10",-0.162674498270168,0.997138100692969,"TSPAN10",0.682374036080562,FALSE
"ENSG00000182621","PLCB1",0.203913026345157,0.999917339845648,"PLCB1",-0.08608322735887,0.995296927215984,"PLCB1",0.205058317512812,FALSE
"ENSG00000182628","SKA2",-0.315528178743463,0.999917339845648,"SKA2",-0.0469929923981957,0.997138100692969,"SKA2",0.189883051251932,FALSE
"ENSG00000182631","RXFP3",-0.899924684343838,0.999917339845648,"RXFP3",-2.21587668147475,0.860154764846698,"RXFP3",0.930518580887246,FALSE
"ENSG00000182636","NDN",0.157014722219825,0.999917339845648,"NDN",0.0958996466120863,0.996048615179754,"NDN",0.0432148843949605,FALSE
"ENSG00000182648","RNF32-DT",-0.345846945048638,0.999917339845648,"RNF32-DT",-0.104847946440921,0.995200461090348,"RNF32-DT",0.170412026174684,FALSE
"ENSG00000182670","TTC3",-0.160580540230452,0.999917339845648,"TTC3",-0.388359391290365,0.81263813051889,"TTC3",0.161063970195345,FALSE
"ENSG00000182674","KCNB2",-0.329865700372646,0.999917339845648,"KCNB2",0.330027249277362,0.988510842891389,"KCNB2",0.466614779554714,FALSE
"ENSG00000182685","BRICD5",-0.171393981399859,0.999917339845648,"BRICD5",0.0553222013834434,0.997138100692969,"BRICD5",0.160312550250802,FALSE
"ENSG00000182687","GALR2",0.18329577976045,0.999917339845648,"GALR2",-0.0455419247270731,0.997301664256137,"GALR2",0.161812692634291,FALSE
"ENSG00000182700","IGIP",0.163521464445421,0.999917339845648,"IGIP",-0.117798294146864,0.995296927215984,"IGIP",0.198923108982367,FALSE
"ENSG00000182712","CMC4",0.314400076620861,0.999917339845648,"CMC4",0.273410378641358,0.982090237020303,"CMC4",0.0289840934000948,FALSE
"ENSG00000182718","ANXA2",0.910107175631887,0.999917339845648,"ANXA2",0.0774469833024045,0.997138100692969,"ANXA2",0.588779668420272,FALSE
"ENSG00000182732","RGS6",-0.15213410283861,0.999917339845648,"RGS6",0.0997784428513812,0.997138100692969,"RGS6",0.178129069323359,FALSE
"ENSG00000182742","HOXB4",1.13405316318979,0.999917339845648,"HOXB4",2.40644616265581,0.777139112113873,"HOXB4",0.899717718256711,FALSE
"ENSG00000182749","PAQR7",0.253095460203663,0.999917339845648,"PAQR7",-0.17343308210709,0.995154265654586,"PAQR7",0.301601224637547,FALSE
"ENSG00000182752","PAPPA",0.545625813794447,0.999917339845648,"PAPPA",0.694702743485375,0.959072473578923,"PAPPA",0.105413307902926,FALSE
"ENSG00000182768","NGRN",-0.340364160695866,0.999917339845648,"NGRN",-0.21398207844754,0.983322257348532,"NGRN",0.089365627378267,FALSE
"ENSG00000182771","GRID1",-0.3539371434029,0.999917339845648,"GRID1",-0.45005663780535,0.964129527293007,"GRID1",0.0679667462961943,FALSE
"ENSG00000182774","RPS17",0.39397181478811,0.999917339845648,"RPS17",0.657693273669694,0.537164239724449,"RPS17",0.186479231919577,FALSE
"ENSG00000182791","CCDC87",-0.145798653132739,0.999917339845648,"CCDC87",-0.157104129648059,0.995296927215984,"CCDC87",0.00799417910852777,FALSE
"ENSG00000182795","C1orf116",1.95020099970572,0.999917339845648,"C1orf116",0.687982637513454,0.995154265654586,"C1orf116",0.892523163244331,FALSE
"ENSG00000182809","CRIP2",-0.484429886479566,0.999917339845648,"CRIP2",-0.623635519123256,0.904006938720899,"CRIP2",0.0984332468217165,FALSE
"ENSG00000182810","DDX28",-0.0382481633586451,0.999917339845648,"DDX28",0.242820558896807,0.958808916242636,"DDX28",0.198745599486268,FALSE
"ENSG00000182827","ACBD3",-0.0505109484678969,0.999917339845648,"ACBD3",-0.033641074107466,0.997138100692969,"ACBD3",0.0119288025580258,FALSE
"ENSG00000182831","HAPSTR1",-0.304834306003737,0.999917339845648,"HAPSTR1",-0.34202946544301,0.848250549556765,"HAPSTR1",0.0263009494668251,FALSE
"ENSG00000182836","PLCXD3",-0.0732259533776009,0.999917339845648,"PLCXD3",-0.671453297806146,0.957473593121242,"PLCXD3",0.423010611936645,FALSE
"ENSG00000182841","RRP7BP",-0.963360543773304,0.999917339845648,"RRP7BP",1.03788455645317,0.948775598604708,"RRP7BP",1.41509398118649,FALSE
"ENSG00000182858","ALG12",0.58004473986369,0.999917339845648,"ALG12",0.337856355065243,0.983153882033944,"ALG12",0.171253049215599,FALSE
"ENSG00000182870","GALNT9",-0.599259293715821,0.999917339845648,"GALNT9",-1.02036485453674,0.810870358881027,"GALNT9",0.297766597651834,FALSE
"ENSG00000182872","RBM10",-0.153842092570781,0.999917339845648,"RBM10",-0.157354746923871,0.993556348929394,"RBM10",0.00248382171303451,FALSE
"ENSG00000182873","PRKCZ-AS1",-0.189710514555142,0.999917339845648,"PRKCZ-AS1",0.222336807092373,0.990192564861971,"PRKCZ-AS1",0.291361455306712,FALSE
"ENSG00000182890","GLUD2",0.51300417960797,0.999917339845648,"GLUD2",0.192292600509217,0.995296927215984,"GLUD2",0.226777332385774,FALSE
"ENSG00000182901","RGS7",-0.104057155639226,0.999917339845648,"RGS7",-0.14722768426645,0.995154265654586,"RGS7",0.0305261735397184,FALSE
"ENSG00000182903","ZNF721",-0.0679153943083317,0.999917339845648,"ZNF721",-0.210783558771201,0.985869567899528,"ZNF721",0.10102304790737,FALSE
"ENSG00000182916","TCEAL7",-0.745035237094364,0.999917339845648,"TCEAL7",-0.121167606948146,0.995296927215984,"TCEAL7",0.441141031839172,FALSE
"ENSG00000182919","C11orf54",0.0290553681773135,0.999917339845648,"C11orf54",-0.0906676506575167,0.995296927215984,"C11orf54",0.0846569584822332,FALSE
"ENSG00000182923","CEP63",0.400521312368103,0.999917339845648,"CEP63",0.527014942878165,0.800505421321127,"CEP63",0.0894445039105704,FALSE
"ENSG00000182934","SRPRA",0.183335064961025,0.999917339845648,"SRPRA",0.098199824416425,0.994349808086072,"SRPRA",0.0601997059070345,FALSE
"ENSG00000182944","EWSR1",-0.0626778510463074,0.999917339845648,"EWSR1",0.153078114713143,0.986260043356027,"EWSR1",0.15256250646996,FALSE
"ENSG00000182952","HMGN4",-0.0560418936398467,0.999917339845648,"HMGN4",0.203369411278579,0.969604153723028,"HMGN4",0.18343149282427,FALSE
"ENSG00000182957","SPATA13",-0.289722792401721,0.999917339845648,"SPATA13",-0.736158674421868,0.836939499214121,"SPATA13",0.315677839541443,FALSE
"ENSG00000182963","GJC1",0.264290171098694,0.999917339845648,"GJC1",0.390332846482463,0.985869567899528,"GJC1",0.0891256304827582,FALSE
"ENSG00000182973","CNOT10",-0.139755805684238,0.999917339845648,"CNOT10",-0.238176574363665,0.986846943029544,"CNOT10",0.0695939929428149,FALSE
"ENSG00000182979","MTA1",-0.0295947031428486,0.999917339845648,"MTA1",-0.0416438425560161,0.997138100692969,"MTA1",0.00852002818651286,FALSE
"ENSG00000182985","CADM1",-0.131026025440066,0.999917339845648,"CADM1",0.686967299238023,0.907000687976687,"CADM1",0.578408626845206,FALSE
"ENSG00000182986","ZNF320",0.0568936801986826,0.999917339845648,"ZNF320",-0.182898046452435,0.986260043356027,"ZNF320",0.169558355987436,FALSE
"ENSG00000182993","C12orf60",-0.797095203919633,0.999917339845648,"C12orf60",-0.542396950657536,0.935187714374664,"C12orf60",0.180098862037998,FALSE
"ENSG00000183011","NAA38",0.594254426339106,0.999917339845648,"NAA38",0.752326599162562,0.764868878139047,"NAA38",0.111773905320358,FALSE
"ENSG00000183018","SPNS2",-0.684166523279009,0.999917339845648,"SPNS2",-0.13339522307603,0.995296927215984,"SPNS2",0.389454121256458,FALSE
"ENSG00000183020","AP2A2",-0.315441233136976,0.999917339845648,"AP2A2",-0.295210392358009,0.937427966958765,"AP2A2",0.0143053647039128,FALSE
"ENSG00000183023","SLC8A1",-0.327370477553334,0.999917339845648,"SLC8A1",-0.621493838955426,0.57063517025032,"SLC8A1",0.207976623352801,FALSE
"ENSG00000183032","SLC25A21",-0.574989009690193,0.999917339845648,"SLC25A21",-0.130921292438514,0.997138100692969,"SLC25A21",0.314003294174692,FALSE
"ENSG00000183036","PCP4",0.747963461087648,0.999917339845648,"PCP4",0.130067087741245,0.995296927215984,"PCP4",0.436918715663816,FALSE
"ENSG00000183048","SLC25A10",0.413014057236886,0.999917339845648,"SLC25A10",0.239076329154386,0.986846943029544,"SLC25A10",0.122992547031317,FALSE
"ENSG00000183049","CAMK1D",-0.352504972642409,0.999917339845648,"CAMK1D",-0.60884918686306,0.728306030916842,"CAMK1D",0.181262732193359,FALSE
"ENSG00000183054","RGPD6",0.232761924227429,0.999917339845648,"RGPD6",0.459026759592435,0.902995410488154,"RGPD6",0.159993399430653,FALSE
"ENSG00000183060","LYSMD4",-0.409022087932518,0.999917339845648,"LYSMD4",0.0543250913151608,0.997138100692969,"LYSMD4",0.327635932489692,FALSE
"ENSG00000183067","IGSF5",1.28352509778107,0.999917339845648,"IGSF5",0.242523992158717,0.995296927215984,"IGSF5",0.736098941008261,FALSE
"ENSG00000183077","AFMID",-0.00423255421777188,0.999917339845648,"AFMID",0.0681132699946424,0.997138100692969,"AFMID",0.051156222891128,FALSE
"ENSG00000183087","GAS6",-0.134512140572221,0.999917339845648,"GAS6",-0.344737118211067,0.962850436620268,"GAS6",0.148651507263218,FALSE
"ENSG00000183090","FREM3",0.0374521057135505,0.999917339845648,"FREM3",-2.05369246069117,0.251912563967545,"FREM3",1.47866250334618,FALSE
"ENSG00000183091","NEB",-0.663624255928014,0.999917339845648,"NEB",-1.20963623327467,0.745780370465771,"NEB",0.386088771790897,FALSE
"ENSG00000183111","ARHGEF37",0.0350198506338286,0.999917339845648,"ARHGEF37",-0.799368286774654,0.946438450420158,"ARHGEF37",0.59000151010315,FALSE
"ENSG00000183114","FAM43B",-0.431403815163219,0.999917339845648,"FAM43B",-0.88672177909648,0.793566074682847,"FAM43B",0.321958419893261,FALSE
"ENSG00000183117","CSMD1",-0.574074450657601,0.999917339845648,"CSMD1",-1.16840259113093,0.765480440756515,"CSMD1",0.420253458378679,FALSE
"ENSG00000183134","PTGDR2",0.0655134256457061,0.999917339845648,"PTGDR2",-0.201082340738073,0.995296927215984,"PTGDR2",0.188511674245595,FALSE
"ENSG00000183137","CEP57L1",0.0336708528216309,0.999917339845648,"CEP57L1",0.00676254534121823,0.998644279873757,"CEP57L1",0.0190270466896525,FALSE
"ENSG00000183150","GPR19",-0.333388498886729,0.999917339845648,"GPR19",-0.156056834960344,0.99404519599795,"GPR19",0.125392422081441,FALSE
"ENSG00000183153","GJD3",0.155142485711997,0.999917339845648,"GJD3",-0.579661184315175,0.930102496369603,"GJD3",0.519584657916976,FALSE
"ENSG00000183155","RABIF",-0.320904862472405,0.999917339845648,"RABIF",-0.265081109841724,0.978140461949383,"RABIF",0.0394733540364356,FALSE
"ENSG00000183161","FANCF",-0.144184155372389,0.999917339845648,"FANCF",-0.155034793067504,0.990192564861971,"FANCF",0.007672559494414,FALSE
"ENSG00000183166","CALN1",0.614987146595966,0.999917339845648,"CALN1",0.0671331956195266,0.997138100692969,"CALN1",0.387391243835283,FALSE
"ENSG00000183172","SMDT1",-0.14545715088549,0.999917339845648,"SMDT1",0.251479775941226,0.99404519599795,"SMDT1",0.280676792662519,FALSE
"ENSG00000183186","C2CD4C",-0.163996584353123,0.999917339845648,"C2CD4C",0.0728947384439596,0.996731721025283,"C2CD4C",0.167507460754069,FALSE
"ENSG00000183196","CHST6",-0.439356136988302,0.999917339845648,"CHST6",-0.538369498320082,0.978661592440302,"CHST6",0.0700130192257758,FALSE
"ENSG00000183199","HSP90AB3P",1.18060818851971,0.999917339845648,"HSP90AB3P",0.360096859017151,0.994349808086072,"HSP90AB3P",0.580189125131651,FALSE
"ENSG00000183207","RUVBL2",0.0843065406563271,0.999917339845648,"RUVBL2",0.0996780126167353,0.995154265654586,"RUVBL2",0.0108692720600235,FALSE
"ENSG00000183208","GDPGP1",-0.0564877326440549,0.999917339845648,"GDPGP1",-0.291172315686233,0.983084088105726,"GDPGP1",0.165947060109061,FALSE
"ENSG00000183230","CTNNA3",0.113966380306604,0.999917339845648,"CTNNA3",-0.0647821141205093,0.997138100692969,"CTNNA3",0.126394272536298,FALSE
"ENSG00000183246","RIMBP3C",-0.890945638011715,0.999917339845648,"RIMBP3C",-0.994832465196174,0.872286248066705,"RIMBP3C",0.0734590799780854,FALSE
"ENSG00000183248","PRR36",-0.513326456786208,0.999917339845648,"PRR36",-0.40178906900109,0.872286248066705,"PRR36",0.0788688432586904,FALSE
"ENSG00000183255","PTTG1IP",0.297155688236817,0.999917339845648,"PTTG1IP",0.255082588368694,0.948775598604708,"PTTG1IP",0.0297501742222889,FALSE
"ENSG00000183258","DDX41",0.0563377863499661,0.999917339845648,"DDX41",0.264280386519594,0.949088638438663,"DDX41",0.147037622677507,FALSE
"ENSG00000183260","ABHD16B",-0.179219256528349,0.999917339845648,"ABHD16B",-0.316900163385141,0.971063160496117,"ABHD16B",0.0973551028783515,FALSE
"ENSG00000183273","CCDC60",0.612993904676292,0.999917339845648,"CCDC60",1.36933333209907,0.89414725609562,"CCDC60",0.534812738009399,FALSE
"ENSG00000183281","PLGLB1",-0.887775676157501,0.999917339845648,"PLGLB1",-0.798212825190462,0.912578964521107,"PLGLB1",0.0633304992611936,FALSE
"ENSG00000183283","DAZAP2",0.160298425077865,0.999917339845648,"DAZAP2",0.192913686756133,0.989151366297094,"DAZAP2",0.0230624727028769,FALSE
"ENSG00000183291","SELENOF",0.399499696666508,0.999917339845648,"SELENOF",0.365838453348235,0.824221780534445,"SELENOF",0.0238020934135208,FALSE
"ENSG00000183307","TMEM121B",-0.297204863605959,0.999917339845648,"TMEM121B",-0.237670939060594,0.987597886364008,"TMEM121B",0.0420968417566765,FALSE
"ENSG00000183308","ENSG00000183308",1.54415258292061,0.999917339845648,"ENSG00000183308",1.573674491938,0.905584475399404,"ENSG00000183308",0.0208751420597673,FALSE
"ENSG00000183309","ZNF623",-0.0424009814097249,0.999917339845648,"ZNF623",0.00437895649283939,0.998644279873757,"ZNF623",0.0330784113143888,FALSE
"ENSG00000183317","EPHA10",-0.980953915276978,0.999917339845648,"EPHA10",-0.879126651219626,0.876292244056835,"EPHA10",0.0720027489246267,FALSE
"ENSG00000183323","CCDC125",-0.863119050108177,0.999917339845648,"CCDC125",-0.959135136177633,0.87949391223784,"CCDC125",0.0678936255627038,FALSE
"ENSG00000183336","BOLA2",0.261576325834577,0.999917339845648,"BOLA2",0.788389841762909,0.45168979104335,"BOLA2",0.37251340953365,FALSE
"ENSG00000183337","BCOR",0.0213170304781579,0.999917339845648,"BCOR",0.00832463029882944,0.998638358966077,"BCOR",0.00918701427069245,FALSE
"ENSG00000183340","JRKL",0.130617470941292,0.999917339845648,"JRKL",-0.167897406021274,0.990174326554936,"JRKL",0.211081893785298,FALSE
"ENSG00000183346","CABCOCO1",-1.41247551132242,0.999917339845648,"CABCOCO1",-1.79434832904314,0.891279331409193,"CABCOCO1",0.270024858961138,FALSE
"ENSG00000183354","BRD10",-0.143572785195062,0.999917339845648,"BRD10",-0.585973982839065,0.619489572864481,"BRD10",0.312824886859125,FALSE
"ENSG00000183379","SYNDIG1L",-2.0851433635441,0.999917339845648,"SYNDIG1L",-3.31833218525566,0.611227045583003,"SYNDIG1L",0.871996178315693,FALSE
"ENSG00000183397","TEKTIP1",0.774809743072024,0.999917339845648,"TEKTIP1",-0.0608553749517964,0.997394776286927,"TEKTIP1",0.5909044717557,FALSE
"ENSG00000183401","CCDC159",0.880723125860353,0.999917339845648,"CCDC159",0.68243996799121,0.942883263699705,"CCDC159",0.140207365524354,FALSE
"ENSG00000183421","RIPK4",1.01318166802402,0.999917339845648,"RIPK4",0.634137107969754,0.990192564861971,"RIPK4",0.268024978786246,FALSE
"ENSG00000183423","LRIT3",-0.208556283323267,0.999917339845648,"LRIT3",0.283545167260912,0.995200461090348,"LRIT3",0.34796827273981,FALSE
"ENSG00000183426","NPIPA1",0.0378833436723455,0.999917339845648,"NPIPA1",0.152560110352263,0.995154265654586,"NPIPA1",0.0810887193639172,FALSE
"ENSG00000183431","SF3A3",-0.108148046766387,0.999917339845648,"SF3A3",0.0327970874874777,0.997138100692969,"SF3A3",0.0996632602061563,FALSE
"ENSG00000183439","TRIM61",-0.114755738286989,0.999917339845648,"TRIM61",-1.47840339066153,0.986846943029544,"TRIM61",0.964244502143155,FALSE
"ENSG00000183444","OR7E38P",-0.925933054175686,0.999917339845648,"OR7E38P",0.316127263393858,0.994349808086072,"OR7E38P",0.878269273196141,FALSE
"ENSG00000183454","GRIN2A",0.2944452467458,0.999917339845648,"GRIN2A",-0.802020207558835,0.621448328387948,"GRIN2A",0.775318158075596,FALSE
"ENSG00000183458","PKD1P3",0.134807818213417,0.999917339845648,"PKD1P3",0.265481221975025,0.982641630334751,"PKD1P3",0.092400049920561,FALSE
"ENSG00000183474","GTF2H2C",0.164278582901422,0.999917339845648,"GTF2H2C",0.0586782006160225,0.995296927215984,"GTF2H2C",0.0746707464098974,FALSE
"ENSG00000183475","ASB7",-0.180331445588839,0.999917339845648,"ASB7",-0.026766045997927,0.997138100692969,"ASB7",0.108587135406356,FALSE
"ENSG00000183476","SH2D7",-0.232701822283907,0.999917339845648,"SH2D7",0.0281407473883381,0.997620100267785,"SH2D7",0.184443549837369,FALSE
"ENSG00000183479","TREX2",-0.700299186630308,0.999917339845648,"TREX2",0.00660983136352395,0.999197279494798,"TREX2",0.499860160305361,FALSE
"ENSG00000183495","EP400",-0.0734962695851863,0.999917339845648,"EP400",-0.0154152179242737,0.997558314915356,"EP400",0.0410695054878775,FALSE
"ENSG00000183496","MEX3B",0.269013001210504,0.999917339845648,"MEX3B",0.451491390616693,0.881581242123797,"MEX3B",0.129031706569116,FALSE
"ENSG00000183506","PI4KAP2",0.589072782682922,0.999917339845648,"PI4KAP2",0.346817364160323,0.993360883483587,"PI4KAP2",0.171300449216515,FALSE
"ENSG00000183508","TENT5C",0.526151378759027,0.999917339845648,"TENT5C",-0.388129428474783,0.99404519599795,"TENT5C",0.646494158703738,FALSE
"ENSG00000183513","COA5",0.0109852982858086,0.999917339845648,"COA5",0.349625894985469,0.937427966958765,"COA5",0.239455062311389,FALSE
"ENSG00000183520","UTP11",0.111957054446585,0.999917339845648,"UTP11",0.251948992735524,0.955052506681856,"UTP11",0.0989892488755575,FALSE
"ENSG00000183527","PSMG1",0.026589717498472,0.999917339845648,"PSMG1",0.458371051822674,0.836939499214121,"PSMG1",0.305315509490419,FALSE
"ENSG00000183570","PCBP3",-0.176189819280887,0.999917339845648,"PCBP3",-0.318141397732668,0.963270625197762,"PCBP3",0.100374923723389,FALSE
"ENSG00000183576","SETD3",0.0382301535796031,0.999917339845648,"SETD3",0.0924733199585621,0.995154265654586,"SETD3",0.0383557107795921,FALSE
