"GENEID","GENENAME","log2FoldChange.iPSC","padj.iPSC","baseMean.iPSC","log2FoldChange.iNeurons","padj.iNeurons","baseMean.iNeurons","overlap_category","mean_abs_lfc","direction_concordant"
"ENSG00000226070","LINC00951",-0.179351794028656,0.999991169262577,46.1618424384058,-1.7649953087676,0.0125186748336441,78.2273931412546,"Only_iNeurons",0.972173551398127,NA
"ENSG00000165995","CACNB2",0.2925393288763,0.999991169262577,130.030777880267,-1.58766137974365,0.0315466982999457,217.549942519416,"Only_iNeurons",0.940100354309973,NA
"ENSG00000260442","ATP2A1-AS1",-0.281101730645598,0.999991169262577,78.2890891621123,1.57443661196797,0.0288844466963653,77.474062252655,"Only_iNeurons",0.927769171306783,NA
"ENSG00000255152","MSH5-SAPCD1",-0.179029818044712,0.999991169262577,123.153033715661,1.66625013213946,0.0284116477614028,131.466143744718,"Only_iNeurons",0.922639975092084,NA
"ENSG00000172348","RCAN2",0.288759580923924,0.99455373620226,480.815405120813,-1.55568243166105,0.0235224055301775,1778.22714086565,"Only_iNeurons",0.922221006292487,NA
"ENSG00000101746","NOL4",-0.660814763941652,0.999991169262577,38.9657886547962,-1.16069288873531,0.0296602450878023,455.816831753044,"Only_iNeurons",0.910753826338482,NA
"ENSG00000185043","CIB1",0.142024488001854,0.999991169262577,358.365383707737,1.67188639306895,0.00155849857736902,298.912913513402,"Only_iNeurons",0.906955440535403,NA
"ENSG00000147231","RADX",-0.206038389309631,0.999991169262577,176.965089319008,-1.60293211964528,0.0143565973826556,945.276454173149,"Only_iNeurons",0.904485254477457,NA
"ENSG00000122574","WIPF3",0.125112613759047,0.999991169262577,713.418119151154,-1.66900173001533,0.00813709576912392,325.874950607268,"Only_iNeurons",0.897057171887186,NA
"ENSG00000168487","BMP1",-0.0279843132710175,0.999991169262577,147.312096321878,1.7460005846973,0.0214038912254418,1516.69175041723,"Only_iNeurons",0.886992448984157,NA
"ENSG00000183943","PRKX",-0.592217136013592,0.287141543772291,3233.06522587156,-1.17513723716395,0.00768556244025969,3804.09513252187,"Only_iNeurons",0.883677186588769,NA
"ENSG00000091136","LAMB1",0.205947080110315,0.98896867922178,2389.47774531247,1.54699018317872,0.000976975972236625,4533.1218062712,"Only_iNeurons",0.876468631644519,NA
"ENSG00000122694","GLIPR2",0.311931523377176,0.999991169262577,227.789692104223,1.38937221389964,0.0190742332975182,959.656994309565,"Only_iNeurons",0.850651868638406,NA
"ENSG00000171621","SPSB1",-0.546589542955172,0.999991169262577,115.443155954127,1.12451006947999,0.0132542444853621,461.889342762857,"Only_iNeurons",0.83554980621758,NA
"ENSG00000198838","RYR3",0.406824165533225,0.999991169262577,46.0676588923869,-1.23440485912384,0.0375595517818462,252.296490340037,"Only_iNeurons",0.820614512328532,NA
"ENSG00000185070","FLRT2",0.247832716715205,0.999991169262577,149.260083837592,1.36452500435951,0.0157910911520398,1036.27339107404,"Only_iNeurons",0.806178860537358,NA
"ENSG00000129038","LOXL1",-0.115478244685732,0.999991169262577,345.009650462754,1.49616372431426,0.0143565973826556,2890.52422289471,"Only_iNeurons",0.805820984499998,NA
"ENSG00000170412","GPRC5C",-0.189167327712948,0.999991169262577,306.552490261151,1.41236392405278,0.0471091179090611,306.850315677457,"Only_iNeurons",0.800765625882864,NA
"ENSG00000112304","ACOT13",0.500628197968227,0.594726566432844,1182.23924393568,1.06506316676684,0.0288844466963653,643.883454186508,"Only_iNeurons",0.782845682367533,NA
"ENSG00000170743","SYT9",-0.135089734715317,0.999991169262577,83.5556964013221,-1.42138259712185,0.0442574855239806,579.58173252958,"Only_iNeurons",0.778236165918585,NA
"ENSG00000101608","MYL12A",-0.245161475855533,0.819447519457178,4027.98155325108,1.27770407573055,0.0170036743835144,1692.92701787302,"Only_iNeurons",0.761432775793043,NA
